id_alerta,id_siniestro,codigo,categoria,severidad,puntos,descripcion,evidencia,es_critica
ALT007201,SIN02324,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,33 reclamos asociados.,False
ALT007202,SIN02325,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,28 reclamos asociados.,False
ALT007203,SIN02326,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,12 dias al borde de vigencia.,False
ALT007204,SIN02326,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT007205,SIN02326,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,65 reclamos asociados.,False
ALT007206,SIN02326,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,65 reclamos asociados.,False
ALT007207,SIN02327,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,33 reclamos asociados.,False
ALT007208,SIN02328,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,12 dias al borde de vigencia.,False
ALT007209,SIN02328,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT007210,SIN02328,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,6 siniestros previos.,False
ALT007211,SIN02328,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,65 reclamos asociados.,False
ALT007212,SIN02328,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,65 reclamos asociados.,False
ALT007213,SIN02329,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,33 reclamos asociados.,False
ALT007214,SIN02330,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,26 reclamos asociados.,False
ALT007215,SIN02331,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT007216,SIN02331,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 14 dias.,False
ALT007217,SIN02331,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007218,SIN02331,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,72 reclamos asociados.,False
ALT007219,SIN02331,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT007220,SIN02331,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 0.84.,False
ALT007221,SIN02331,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-006 repetida.,False
ALT007222,SIN02331,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,72 reclamos asociados.,False
ALT007223,SIN02331,RH-03,Monto,Media,6,Monto atipico para cobertura de hogar.,Z-score 3.25.,False
ALT007224,SIN02332,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT007225,SIN02332,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,26 reclamos asociados.,False
ALT007226,SIN02333,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,23 reclamos asociados.,False
ALT007227,SIN02334,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,28 reclamos asociados.,False
ALT007228,SIN02335,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,22 reclamos asociados.,False
ALT007229,SIN02336,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT007230,SIN02336,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 18 dias.,False
ALT007231,SIN02336,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,64 reclamos asociados.,False
ALT007232,SIN02336,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT007233,SIN02336,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 0.76.,False
ALT007234,SIN02336,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-007 repetida.,False
ALT007235,SIN02336,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,64 reclamos asociados.,False
ALT007236,SIN02336,RH-03,Monto,Media,6,Monto atipico para cobertura de hogar.,Z-score 2.83.,False
ALT007237,SIN02337,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007238,SIN02337,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,31 reclamos asociados.,False
ALT007239,SIN02338,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,1 dias al borde de vigencia.,False
ALT007240,SIN02338,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 10 dias.,False
ALT007241,SIN02338,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007242,SIN02338,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007243,SIN02338,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007244,SIN02338,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,3 documento(s) faltantes o ilegibles.,False
ALT007245,SIN02338,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 0.95.,False
ALT007246,SIN02338,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-003 repetida.,False
ALT007247,SIN02338,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007248,SIN02339,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT007249,SIN02340,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,38 reclamos asociados.,False
ALT007250,SIN02340,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,38 reclamos asociados.,False
ALT007251,SIN02341,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007252,SIN02341,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,24 reclamos asociados.,False
ALT007253,SIN02342,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT007254,SIN02342,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,26 reclamos asociados.,False
ALT007255,SIN02343,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007256,SIN02343,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,38 reclamos asociados.,False
ALT007257,SIN02343,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,38 reclamos asociados.,False
ALT007258,SIN02344,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007259,SIN02344,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007260,SIN02344,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,24 reclamos asociados.,False
ALT007261,SIN02345,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT007262,SIN02345,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007263,SIN02345,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007264,SIN02345,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007265,SIN02346,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007266,SIN02346,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,28 reclamos asociados.,False
ALT007267,SIN02347,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT007268,SIN02347,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 14 dias.,False
ALT007269,SIN02347,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007270,SIN02347,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007271,SIN02347,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT007272,SIN02347,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007273,SIN02348,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT007274,SIN02348,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,65 reclamos asociados.,False
ALT007275,SIN02348,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-007 repetida.,False
ALT007276,SIN02348,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,65 reclamos asociados.,False
ALT007277,SIN02349,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007278,SIN02349,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,27 reclamos asociados.,False
ALT007279,SIN02350,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,24 dias al borde de vigencia.,False
ALT007280,SIN02350,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT007281,SIN02350,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007282,SIN02350,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007283,SIN02350,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT007284,SIN02350,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007285,SIN02350,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007286,SIN02351,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007287,SIN02352,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,38 reclamos asociados.,False
ALT007288,SIN02352,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,38 reclamos asociados.,False
ALT007289,SIN02353,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,31 reclamos asociados.,False
ALT007290,SIN02354,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007291,SIN02354,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007292,SIN02354,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007293,SIN02355,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,12 dias al borde de vigencia.,False
ALT007294,SIN02355,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 14 dias.,False
ALT007295,SIN02355,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007296,SIN02355,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,72 reclamos asociados.,False
ALT007297,SIN02355,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT007298,SIN02355,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-007 repetida.,False
ALT007299,SIN02355,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,72 reclamos asociados.,False
ALT007300,SIN02356,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,34 reclamos asociados.,False
ALT007301,SIN02357,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,38 reclamos asociados.,False
ALT007302,SIN02357,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,38 reclamos asociados.,False
ALT007303,SIN02358,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,26 reclamos asociados.,False
ALT007304,SIN02360,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT007305,SIN02360,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,31 reclamos asociados.,False
ALT007306,SIN02361,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,5 dias al borde de vigencia.,False
ALT007307,SIN02361,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 8 dias.,False
ALT007308,SIN02361,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,72 reclamos asociados.,False
ALT007309,SIN02361,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT007310,SIN02361,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT007311,SIN02361,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 0.95.,False
ALT007312,SIN02361,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-003 repetida.,False
ALT007313,SIN02361,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,72 reclamos asociados.,False
ALT007314,SIN02361,RH-03,Monto,Media,6,Monto atipico para cobertura de hogar.,Z-score 2.26.,False
ALT007315,SIN02362,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT007316,SIN02362,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,26 reclamos asociados.,False
ALT007317,SIN02363,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,22 reclamos asociados.,False
ALT007318,SIN02364,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,12 dias al borde de vigencia.,False
ALT007319,SIN02364,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT007320,SIN02364,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT007321,SIN02364,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,64 reclamos asociados.,False
ALT007322,SIN02364,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",2 documento(s) inconsistentes.,False
ALT007323,SIN02364,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007324,SIN02364,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,64 reclamos asociados.,False
ALT007325,SIN02365,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT007326,SIN02365,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT007327,SIN02365,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,24 reclamos asociados.,False
ALT007328,SIN02366,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,0 dias al borde de vigencia.,False
ALT007329,SIN02366,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT007330,SIN02366,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007331,SIN02366,RH-01,Factura,Alta,8,Factura repetida en reclamos de hogar.,Factura FAC-OBS-006 repetida.,False
ALT007332,SIN02366,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,22 reclamos asociados.,False
ALT007333,SIN02367,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,0 dias al borde de vigencia.,False
ALT007334,SIN02367,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT007335,SIN02367,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT007336,SIN02367,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,70 reclamos asociados.,False
ALT007337,SIN02367,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT007338,SIN02367,RH-02,Contratista,Media,5,Contratista recurrente en reclamos observados.,70 reclamos asociados.,False
ALT007339,SIN02368,RF-05,Vigencia,Media,4,Siniestro cercano al borde de vigencia.,18 dias al borde de vigencia.,False
ALT007340,SIN02368,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 10 dias.,False
ALT007341,SIN02368,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
